IsIPA,OG,FG,ABV,IBU,Color,BoilTime,BoilGravity,PitchRate,Efficiency,UserId
FALSE,1.057,1.015,5.55,35.2,3.01,60,1.039,,80,
FALSE,1.063,1.011,6.75,28.24,5.22,90,1.054,1,72,32613
FALSE,1.054,1.015,5.22,21.24,13.28,60,1.091,,70,
FALSE,1.112,1.038,11.12,148.55,50,240,1.06,1.25,78,
FALSE,1.119,1.042,10.12,80.67,50,90,1.109,1.25,70,
FALSE,1.03,1.006,3.19,0,50,60,1.022,,35,
FALSE,1.06,1.015,5.94,53.59,9.09,60,1.111,,35,22995
FALSE,1.07,1.022,6.35,68.15,46.61,60,1.056,1.25,70,
FALSE,1.076,1.019,7.47,26.62,25.9,60,1.052,,65,
FALSE,1.053,1.015,5.04,44.3,50,60,1.053,0.35,60,20410
TRUE,1.058,1.015,5.56,47.54,12.92,60,1.079,,80,1919
FALSE,1.071,1.019,6.77,36.75,40,60,1.052,,65,7839
FALSE,1.14,1.029,14.49,50.65,50,90,1.098,1,65,
FALSE,1.06,1.016,5.99,28.4,24.22,90,1.051,0.75,65,29406
TRUE,1.053,1.014,5.05,100.8,5.11,60,1.044,0.35,70,
FALSE,1.054,1.009,5.83,22.9,4.59,90,1.046,,74,
FALSE,1.055,1.017,5.04,37.18,4.32,60,1.079,0.75,70,
FALSE,1.049,1.011,5.02,21.86,10.85,60,1.04,1.5,70,
TRUE,1.066,1.022,5.83,57.81,9.25,60,1.05,1.25,70,47349
FALSE,1.06,1.009,6.66,28.63,5.85,90,1.045,,50,
FALSE,1.052,1.012,5.24,12.51,13.77,60,1.044,1.5,85,
FALSE,1.051,1.012,5.18,57.05,13.58,60,1.04,,70,
FALSE,1.071,1.02,6.66,57.32,14.83,60,1.186,,70,40387
FALSE,1.071,1.021,6.57,89.99,8.68,60,1.043,,75,
TRUE,1.024,1.006,2.4,48.79,3.44,60,1.018,,35,
FALSE,1.083,1.021,8.15,41.51,25.03,60,1.067,0.5,70,
FALSE,1.042,1.011,4.13,32.67,2.4,90,1.021,0.35,35,
FALSE,1.057,1.014,5.72,0,12.69,90,1.046,0.35,70,68535
TRUE,1.085,1.022,8.31,120.24,10.95,90,1.067,1.25,80,69123
FALSE,1.062,1.022,5.25,31.67,38.02,60,1.045,0.75,70,14815
TRUE,1.074,1.019,7.74,58.5,14.42,60,1.093,0.35,35,
TRUE,1.054,1.009,5.95,30.82,4.66,60,1.043,1.5,70,28695
FALSE,1.055,1.017,5.03,33.5,4.14,60,1.046,0.35,70,
TRUE,1.057,1.014,5.63,0,10.08,60,,,65,
TRUE,1.059,1.011,6.22,130.02,8.41,60,1.106,,75,
TRUE,1.07,1.016,7.19,50.41,7.65,60,1.047,1,60,
TRUE,1.071,1.017,7.17,120.94,8.02,60,1.143,,35,
FALSE,1.069,1.024,5.97,27.4,35.56,60,1.055,,75,
FALSE,1.047,1.009,4.98,31.86,6.27,60,1.035,,70,
FALSE,1.043,1.007,4.72,29.18,4.88,60,1.039,0.75,91,52796
FALSE,1.115,1.027,11.57,95.79,50,75,1.086,1,65,
FALSE,1.05,1.011,5.06,7.79,5.45,90,1.037,0.75,70,81073
FALSE,1.052,1.014,4.95,21.24,14.13,60,1.041,,60,60130
FALSE,1.056,1.012,5.85,43.82,15.9,60,1.044,,70,100654
FALSE,1.067,1.017,6.64,18.74,18.13,60,1.049,,75,
FALSE,1.049,1.014,4.66,21.7,3.27,60,1.04,0.35,75,
FALSE,1.101,1.034,8.84,111.32,39.56,60,1.072,,67,12887
FALSE,1.038,1.002,4.67,23.81,1.69,60,1.063,,35,
FALSE,1.065,1.013,6.77,56.43,7.58,60,1.05,,75,
FALSE,1.09,1.021,9.09,114.9,50,60,1.083,,50,
FALSE,1.073,1.016,7.46,19.82,6.63,60,1.103,,70,54591
FALSE,1.052,1.012,5.25,25.49,45.32,60,1.039,,75,
FALSE,1.071,1.017,7.1,27.26,6.68,60,1.118,,70,
TRUE,1.079,1.02,7.66,63.74,8.68,60,1.058,,75,
TRUE,1.07,1.014,7.26,66,7.45,60,1.062,,75,
TRUE,1.059,1.011,6.22,57.67,6.34,60,1.043,0.5,70,
FALSE,1.057,1.014,5.58,0,25.08,60,1.042,,70,
FALSE,1.086,1.027,7.76,48.25,7.86,120,1.034,0.35,65,
FALSE,1.079,1.02,7.78,35.71,26.53,60,1.058,,60,5100
FALSE,1.046,1.01,4.72,27.41,4.71,60,1.034,0.35,70,
FALSE,1.056,1.017,5.17,21.57,15.3,70,1.034,,60,
FALSE,1.051,1.013,5.04,32.01,38.51,60,1.032,,60,
FALSE,1.063,1.015,6.26,51.73,37.73,90,1.053,0.75,75,98166
FALSE,1.049,1.012,4.8,54.46,11.75,60,1.03,,61,
FALSE,1.046,1.011,4.53,19.42,3.29,60,1.03,0.75,70,70539
FALSE,1.057,1.011,5.99,33.26,6.17,60,1.052,0.35,75,
TRUE,1.073,1.015,7.53,78.7,8.41,60,1.067,1,73,
FALSE,1.053,1.012,5.36,44.76,5.26,60,1.048,0.75,70,90344
TRUE,1.064,1.012,6.85,43.48,25.59,45,1.052,,35,66366
TRUE,1.057,1.015,5.56,83.98,10.3,60,1.045,0.5,65,
TRUE,1.078,1.015,8.29,98.89,11.55,60,1.052,,35,
FALSE,1.054,1.007,6.26,44.07,3.78,75,1.05,,75,
TRUE,1.082,1.015,8.83,78.86,6.88,60,1.061,1.25,67.5,
FALSE,1.095,1.032,8.19,29.49,18.56,60,1.051,,65,
FALSE,1.025,1.005,2.75,35.52,7.33,60,1.023,,35,
FALSE,1.054,1.01,5.82,31.34,6.31,60,1.042,,65,
FALSE,1.06,1.018,5.54,28.67,4.09,90,1.044,0.5,75,74874
FALSE,1.035,1.01,3.34,25.17,29.8,60,1.028,,70,
TRUE,1.053,1.01,5.73,56.75,9.6,60,1.088,0.75,35,84114
FALSE,1.069,1.011,7.65,22.93,3.95,60,1.058,,84,
FALSE,1.06,1.01,6.62,23.78,6.86,80,1.045,0.75,65,
FALSE,1.058,1.013,5.98,37.66,21.05,60,1.051,0.35,74,16290
FALSE,1.08,1.029,6.57,103.27,50,90,1.057,1,75,
FALSE,1.042,1.007,4.55,41.82,5.87,60,1.025,,56,
FALSE,1.092,1.023,9.08,23.48,27.92,90,1.071,,75,20127
FALSE,1.051,1.011,5.27,57.31,12.16,30,1,0.35,35,69575
FALSE,1.054,1.01,5.8,39.62,6.34,90,1.042,,65,53521
TRUE,1.054,1.01,5.77,44.07,25.41,60,1.04,,70,
FALSE,1.078,1.022,7.42,51.41,41.72,60,1.06,1.25,72,
FALSE,1.045,1.008,4.83,38.01,14.26,60,1.041,,70,
TRUE,1.06,1.011,6.44,68.48,13.37,60,1.047,0.75,69,101513
FALSE,1.051,1.013,5.02,31.73,7.67,60,1.037,0.75,75,
TRUE,1.014,1.003,1.37,25.73,28.06,60,1.01,0.75,35,
TRUE,1.067,1.013,7.09,155.42,8.28,60,1.037,0.35,55,
TRUE,1.06,1.015,5.92,66.86,11.7,75,1.051,0.5,75,
TRUE,1.065,1.013,6.75,66.31,6.13,60,1.047,0.35,70,
FALSE,1.053,1.013,5.13,30.83,3.86,90,1.039,,70,
FALSE,1.047,1.008,5.16,46.65,6.31,90,1.04,0.35,70,61617
FALSE,1.05,1.013,4.82,20.08,5,60,1.041,0.75,75,
TRUE,1.079,1.022,7.52,97.53,7.83,75,1.052,1.25,65,
FALSE,1.072,1.017,7.15,93.72,29.83,60,1.083,,70,
FALSE,1.063,1.015,6.26,35.45,19.57,60,1.05,0.75,76.1,
TRUE,1.072,1.013,7.71,94.02,5.82,60,1.053,,70,
TRUE,1.056,1.008,6.34,75.4,5.25,90,1.052,0.75,70,
FALSE,1.054,1.013,5.4,33.67,32.53,60,1.046,1,80,
FALSE,1.048,1.012,4.72,0,50,60,1.067,,35,
FALSE,1.05,1.009,5.3,36.21,8.48,60,1.037,,75,
TRUE,1.063,1.013,6.51,0,48,60,1.046,,70,
FALSE,1.046,1.012,4.48,24.48,23.44,60,1.085,,75,
FALSE,1.046,1.009,4.9,24.02,5.35,60,1.092,0.35,35,
FALSE,1.055,1.014,5.38,38.47,3.74,75,1.039,,70,
TRUE,1.053,1.009,5.72,58.12,5.88,75,1.053,1.25,70,
TRUE,1.086,1.021,8.51,68.27,40,60,1.066,0.75,70,
FALSE,1.049,1.011,4.95,44.96,6.86,60,1.032,,60,
TRUE,1.072,1.012,7.85,71.4,26.31,60,1.063,1.25,70,
FALSE,1.052,1.012,5.14,25.66,32.47,60,1.041,0.35,70,48648
FALSE,1.059,1.015,5.84,35.95,34.5,60,1.037,,35,
FALSE,1.089,1.017,9.5,83.09,6.02,75,1.066,1.25,70,
TRUE,1.059,1.013,6.05,37.63,9.97,60,1.043,0.75,70,
TRUE,1.044,1.007,4.78,124.33,6.67,75,1.031,0.35,68,
FALSE,1.049,1.009,5.33,46.63,7.37,60,1.041,0.5,80,
FALSE,1.138,1.034,13.56,45.51,14.96,60,1.108,0.5,75,
FALSE,1.049,1.007,5.48,21.24,8.23,30,1.043,0.35,63,
FALSE,1.05,1.014,4.68,44.91,7.03,60,1.071,0.35,35,45388
FALSE,1.053,1.011,5.53,33.27,3.73,90,1.045,,70,51696
FALSE,1.049,1.013,4.78,8.08,2.62,60,1.041,2,75,35156
TRUE,1.061,1.014,6.15,52.58,4.91,60,1.041,0.35,60,
FALSE,1.049,1.005,5.79,45.57,3.24,60,1.036,,65,
TRUE,1.07,1.015,7.23,63.75,5.32,20,1.06,,67,
FALSE,1.09,1.021,9.16,69.9,38.05,60,1.079,1.25,75,
TRUE,1.048,1.009,5.13,59.91,6.21,90,1.036,,60,42873
FALSE,1.047,1.009,4.96,22.37,10.22,60,1.084,0.75,0,
FALSE,1.054,1.012,5.4,58,10.12,60,1.039,1,72,
TRUE,1.06,1.012,6.24,43.34,10.67,60,1.04,0.35,75,
TRUE,1.065,1.015,6.5,32.76,5.77,90,1.053,0.75,75,
FALSE,1.048,1.012,4.73,27.16,3.55,60,1.038,0.5,70,
FALSE,1.095,1.016,10.38,32.95,5.17,90,1.073,,85,28642
TRUE,1.07,1.015,7.26,76.48,5.74,60,1.054,,70,
TRUE,1.065,1.015,6.56,64.7,8.19,60,1.064,,35,41262
FALSE,1.058,1.01,6.19,24.5,4.98,60,1.048,,65,
FALSE,1.067,1.016,6.68,58.29,9.95,60,1.048,,68,27190
FALSE,1.064,1.015,6.49,22.58,31.2,60,1.048,,75,47960
TRUE,1.051,1.01,5.47,66.86,6.78,60,1.038,0.35,70,
TRUE,1.07,1.018,6.77,55.3,4.35,60,1.05,,70,
FALSE,1.098,1.029,8.97,61.04,35.44,60,1.07,,60,
TRUE,1.06,1.015,5.87,73.51,12.26,90,1.074,,35,
TRUE,1.061,1.013,6.22,51.95,10.56,30,1.056,,65,100117
FALSE,1.057,1.013,5.75,23.75,7.52,60,1.043,2,60,34701
FALSE,1.057,1.02,4.92,19.67,50,90,1.047,,75,
FALSE,1.087,1.024,8.24,45.65,33.7,90,1.063,0.35,80,
FALSE,1.049,1.007,5.57,24.4,5.62,90,1.04,,69,14597
FALSE,1.05569017181168,1.01157086453695,5.79,29.49,21.1,60,1.02772901598967,0.35,70,5100
TRUE,1.062,1.01,6.72,162.1,5.59,60,1.088,0.5,55,
FALSE,1.048,1.012,4.68,0,3.68,60,1.041,,65,
FALSE,1.077,1.019,7.61,23.52,25.16,90,1.05,1.5,70,57277
TRUE,1.049,1.009,5.22,46.06,4.86,60,1.035,,70,12887
TRUE,1.072,1.015,7.46,49.81,9.49,60,1.052,0.75,77,84173
TRUE,1.068,1.011,7.38,71.99,13.31,60,1.059,,70,
TRUE,1.064,1.015,6.34,70.02,11.2,60,1.047,,70,
FALSE,1.056,1.012,5.83,37.63,42.79,60,1.047,,70,
TRUE,1.06,1.015,5.92,61.99,6.46,90,1.051,,70,
FALSE,1.05103294658663,1.00972167217774,5.52,20.8,3.55,60,1.05006185649543,0.5,84,
TRUE,1.064,1.013,6.97,82.35,5.57,60,1.071,,70,
TRUE,1.067,1.017,6.58,53.27,6.18,60,1.047,,70,
TRUE,1.06399522855458,1.01027580040606,7.05,42.87,10.62,60,1.05048350765199,,65,53006
TRUE,1.038,1.01,3.64,34.72,3.12,60,1.028,,70,
FALSE,1.057,1.011,6.05,34.66,6.87,60,1.041,0.35,72.5,
TRUE,1.056,1.011,5.93,52.74,4.37,60,1.041,,65,
FALSE,1.056,1.011,5.92,60.54,9.82,90,1.04,,65,
TRUE,1.056,1.014,5.63,66.97,7.24,60,1.047,0.35,35,64829
TRUE,1.064,1.016,6.2,48.16,5.87,60,1.045,,65,
FALSE,1.056,1.011,5.89,21.52,24.51,60,1.04,1.5,75,
FALSE,1.04407944221339,1.01144878560644,4.28,23.56,4.82,60,1.03713758239637,0.75,60,
TRUE,1.049,1.008,5.33,59.67,5.83,70,1.041,0.35,75,
FALSE,1.115,1.035,10.53,34.19,46.67,90,1.096,1.25,66,
FALSE,1.052,1.013,5.23,33.09,6.35,90,1.044,1,65,378
FALSE,1.051,1.014,4.92,47.6,40,60,1.051,,75,
FALSE,1.056,1.004,6.79,26.44,20.86,60,1.041,,70,
FALSE,1.055,1.014,5.4,59.25,8.31,60,1.047,0.35,70,
FALSE,1.047,1.012,4.57,37.86,3.86,75,1.031,0.75,68,
FALSE,1.06,1.012,6.32,24.74,7.33,60,1.051,0.35,75,
FALSE,1.05715571835573,1.01031828428142,6.14,30.2,4.58,80,1.04669939703281,,85,
FALSE,1.063,1.016,6.17,28.4,37.08,60,1.051,,70,
TRUE,1.063,1.015,6.31,51.61,4.93,60,1.054,0.75,70,100654
FALSE,1.106,1.032,9.74,77.48,50,60,1.071,,75,
FALSE,1.05,1.01,5.33,40.29,7.1,60,1.04,0.75,69,14597
FALSE,1.116,1.029,11.44,113.19,40,60,,,70,
FALSE,1.055,1.015,5.16,30.96,23.48,60,1.046,,70,
FALSE,1.04,1.01,3.89,21.94,10.03,60,1.036,0.75,75,
TRUE,1.072,1.015,7.55,78.25,5.75,60,1.06,,80,
FALSE,1.055,1.019,4.78,54.56,50,60,1.04,,75,
FALSE,1.056,1.013,5.59,61.12,9.7,60,1.039,0.35,65,
TRUE,1.06,1.012,6.36,65.79,10.55,60,1.043,,80,48960
TRUE,1.064,1.012,6.8,77.83,8.08,60,1.05,,60,
FALSE,1.046,1.011,4.65,28.36,50,60,1.031,,73,52311
FALSE,1.062,1.015,6.08,24.37,3.98,30,1.232,,35,
TRUE,1.059,1.015,5.81,54.37,7.02,30,1.044,,72,
FALSE,1.061,1.012,6.5,41.56,12.36,60,1.102,,35,
TRUE,1.06,1.007,7,95.11,5.7,60,1.053,0.75,73,49087
FALSE,1.083,1.022,8.03,64.97,36.46,60,1.07,,70,47960
FALSE,1.054,1.013,5.32,21.98,38.11,60,1.045,0.75,70,
TRUE,1.069,1.011,7.57,76.29,7.09,90,1.054,1,80,
FALSE,1.076,1.01,8.59,20.22,10.62,60,1.065,,80,
FALSE,1.123,1.016,13.98,62.37,50,90,1.109,0.35,70,
FALSE,1.067,1.017,6.55,21.12,6.58,60,1.054,,75,
FALSE,1.048,1.015,4.37,45.19,9.43,60,1.069,1.5,73,
FALSE,1.096,1.01,11.3,27,20.93,90,1.062,0.75,74,
FALSE,1.048,1.008,5.31,40.42,3.05,60,1.041,,85,
TRUE,1.063,1.012,6.8,80,12.69,60,1.041,0.35,60,
FALSE,1.067,1.02,6.15,36.1,19.23,60,1.052,,73,
FALSE,1.054,1.01,5.7,52.04,18.99,60,1.039,0.35,70,
TRUE,1.063,1.013,6.48,45.01,6.26,60,1.047,,78,
FALSE,1.086,1.022,8.43,73.23,48.27,60,1.066,1.25,75,
FALSE,1.059,1.015,5.79,41.5,6.95,60,1.048,,70,
FALSE,1.062,1.015,6.17,51.41,45.65,60,1.059,0.5,75,
FALSE,1.053,1.017,4.72,37.21,15.76,60,1.039,0.75,75,
FALSE,1.048,1.016,4.21,36.28,5.64,90,1.041,0.35,100,
FALSE,1.067,1.016,6.68,24.79,5.27,60,1.048,,80,
FALSE,1.079,1.01,9.14,22.72,16.7,60,1.067,0.75,97,
FALSE,1.079,1.007,9.44,26.27,3.59,60,1.039,1.5,55,97059
FALSE,1.052,1.009,5.63,19.09,4.14,60,1.033,0.35,70,
FALSE,1.063,1.017,6.02,31.74,8.23,60,1.054,0.75,70,
FALSE,1.054,1.014,5.31,35.26,21.7,60,1.043,1.5,70,95314
FALSE,1.049,1.014,4.59,40.22,10.74,60,1.036,,70,
FALSE,1.05,1.01,5.25,44.89,3.24,45,1.055,0.75,57,
TRUE,1.069,1.022,6.2,41.52,5.35,30,1.062,,65,40387
FALSE,1.065,1.012,6.92,28.15,21.53,60,1.039,0.35,60,
FALSE,1.056,1.011,6.02,13.87,3.37,60,1.047,,75,
TRUE,1.059,1.018,5.31,85.47,9.59,60,1.05,0.75,70,79546
FALSE,1.042,1.008,4.47,41.7,2.72,60,1.084,,40,
TRUE,1.066,1.011,7.24,91.72,5.87,60,1.049,0.35,70,39433
FALSE,1.061,1.012,6.35,34.7,5.94,60,1.05,0.75,73,
FALSE,1.124,1.025,12.9,106.17,50,60,1.085,,65,69272
TRUE,1.054,1.012,5.43,40.95,7.64,80,1.037,,75,
TRUE,1.069,1.017,6.82,57.77,9.06,60,1.051,0.35,35,
FALSE,1.048,1.012,4.64,26.63,4.6,60,1.042,,72,47226
FALSE,1.046,1.009,4.82,33.25,6.92,60,1.037,,75.6,
FALSE,1.054,1.017,4.8,41.55,31.92,60,1.049,,65,24202
TRUE,1.062,1.016,6.06,0,16.11,60,1.033,0.35,35,
FALSE,1.055,1.014,5.37,30.93,3.67,30,1.034,0.35,72,
FALSE,1.044,1.008,4.72,43.76,6.21,60,1.044,,60,
TRUE,1.031,1.006,3.34,36.14,8.65,60,1.024,0.35,35,45693
FALSE,1.065,1.019,6,53.04,38.08,60,1.056,0.75,70,
TRUE,1.059,1.01,6.46,38.02,11.94,90,1.039,0.35,55,45128
TRUE,1.053,1.014,5.16,60.97,4.71,60,1.043,2,75,
TRUE,1.065,1.012,6.95,88.04,6.07,60,1.055,1.25,75,17196
TRUE,1.074,1.015,7.72,110.58,10.17,60,1.054,0.35,75,30069
FALSE,1.05897646562645,1.01532163532738,5.73,0,5.71,60,1.09331089798284,,70,
TRUE,1.07,1.013,7.46,48.48,9.51,60,1.059,,35,56791
FALSE,1.04985577808016,1.01245171411772,4.91,0,14.6,60,1.04419002738655,,78.5,
FALSE,1.05,1.009,5.39,27.7,4.7,90,1.042,,65,
FALSE,1.046,1.01,4.64,30.69,3.6,60,1.042,,75,
FALSE,1.048,1.012,4.64,43.95,5.19,60,1.037,,65,
FALSE,1.057,1.013,5.69,15.07,7.84,75,1.042,2,85,42228
TRUE,1.076,1.019,7.46,33.82,7.38,60,1.055,0.75,72,29755
TRUE,1.068,1.017,6.74,48.21,5.74,60,1.057,,72,
FALSE,1.051,1.015,4.82,20.94,8.89,60,1.094,0.35,45,
FALSE,1.056,1.01,6.06,32.04,5.76,90,1.043,0.5,85,
FALSE,1.049,1.014,4.67,27.61,4.27,60,1.047,,80,
FALSE,1.051,1.013,5.06,32.56,7.84,60,1.032,0.35,70,
FALSE,1.041,1.011,3.94,19.71,24.04,60,1.034,1.5,75,
FALSE,1.068,1.015,6.84,63.87,9.27,60,1.05,,55,
FALSE,1.048,1.01,5.08,26.19,4.15,70,1.06,,35,
TRUE,1.074,1.018,7.43,63.63,7.45,60,1.044,,70,34210
TRUE,1.061,1.016,5.81,70.72,5.23,60,1.044,,70,
FALSE,1.066,1.014,6.86,32.93,11.23,60,1.055,0.35,80,
FALSE,1.078,1.015,8.34,81.47,5.29,60,1.066,,70,1164
FALSE,1.054,1.013,5.37,6.59,4.94,60,1.048,0.75,70,
TRUE,1.054,1.01,5.82,0,10.96,60,1.037,,70,
FALSE,1.051,1.012,5.03,29.15,13.85,60,1.042,0.35,75,
FALSE,1.06360316410111,1.01260503813366,6.69,39.65,15.6,80,1.05599235910689,0.75,65,57625
TRUE,1.06,1.012,6.31,165.78,5.39,60,1.044,0.35,75,43531
FALSE,1.095,1.011,10.95,29.26,20.07,60,1.068,1,70,
TRUE,1.079,1.018,8.09,50.05,4.33,90,1.057,,70,
FALSE,1.049,1.012,5.04,34.65,4,90,1.036,1.5,70,22059
FALSE,1.049,1.011,4.93,27.12,9.71,90,1.043,,75,
FALSE,1.103,1.026,10.1,36.15,40.36,60,1.086,0.35,70,
TRUE,1.073,1.014,7.74,65.9,11.68,60,1.028,,65,
FALSE,1.055,1.011,5.88,56.76,8.15,60,1.111,,63.4,
TRUE,1.08,1.026,7.1,96.16,11.72,60,1.059,,50,107781
FALSE,1.092,1.018,9.75,101.4,37.51,60,1.169,,35,
TRUE,1.058,1.014,5.66,68.67,5.51,60,1.042,0.75,70,
TRUE,1.083,1.019,8.41,142.85,9.84,60,1.131,0.35,50,
FALSE,1.054,1.01,5.75,41.11,32.5,60,1.042,,75,
FALSE,1.043,1.011,4.23,44.43,2.59,60,1.079,,35,
FALSE,1.05,1.012,5.05,18.47,3.59,60,1.04,0.35,70,61132
FALSE,1.061,1.011,6.55,26.23,10.83,60,1.044,1.25,56,56185
FALSE,1.051,1.012,5.1,36.24,5.19,60,1.044,,70,47144
FALSE,1.056,1.013,5.67,18.8,3.98,60,1.05,,85,
TRUE,1.059,1.012,6.17,11.79,3.57,60,1.273,0.35,35,113254
FALSE,1.055,1.014,5.39,27.97,26.96,60,1.043,,70,
FALSE,1.053,1.015,5.04,42.93,3.49,60,1.042,1.5,65,81887
FALSE,1.036,1.009,3.55,33.37,20.85,60,1.029,0.35,80,89274
TRUE,1.029,1.006,3.09,0,4.69,60,1.021,,35,
TRUE,1.052,1.01,5.63,122.07,8.66,60,1.039,0.35,63,67409
FALSE,1.085,1.021,8.35,109.91,39.62,60,1.156,,60,
FALSE,1.055,1.014,5.42,33.88,7.59,60,1.051,,75,
FALSE,1.05,1.011,5.1,21.26,3.43,90,1.038,0.35,70,29178
TRUE,1.071,1.018,6.99,109.74,6.38,60,1.118,,25,
TRUE,1.065,1.011,7.16,61.72,13.54,60,1.049,0.75,82,
TRUE,1.088,1.016,9.44,172.21,5.21,60,1.13,,35,18665
TRUE,1.071,1.014,7.58,84.65,6.23,60,1.051,,70,
FALSE,1.054,1.013,5.27,44.61,11.27,60,1.036,,70,34210
TRUE,1.056,1.019,4.92,56.81,9.54,60,1.048,0.35,75,
FALSE,1.044,1.007,4.95,7.01,2.68,20,1.038,1.5,70,
FALSE,1.056,1.01,6.03,42.8,6.17,60,1.041,,64,
FALSE,1.054,1.01,5.77,33.7,6.45,60,1.042,,75,
FALSE,1.063,1.015,6.37,34.63,48.02,60,1.049,,70,30483
FALSE,1.05,1.013,4.96,37.77,34.3,60,1.037,,70,
FALSE,1.05,1.008,5.49,30.25,7.59,60,1.044,,65,
FALSE,1.079,1.017,8.14,32.68,5.63,60,1.099,0.35,35,
FALSE,1.059,1.011,6.34,23.55,16.83,100,1.052,1.25,78,16719
TRUE,1.074,1.018,7.36,100.95,7.79,75,1.055,0.35,68,27190
FALSE,1.056,1.011,5.92,53.53,3.73,60,1.037,0.5,65,
FALSE,1.042,1.009,4.41,15.73,4.2,45,1.035,,70,
FALSE,1.054,1.01,5.73,54.66,8.68,60,1.052,,78,
TRUE,1.055,1.01,5.85,80.52,8.12,60,1.044,,55,20024
TRUE,1.067,1.018,6.5,72.08,10.63,60,1.045,0.35,70,
TRUE,1.083,1.021,8.1,129.42,6.28,60,1.078,1.25,75,
TRUE,1.054,1.009,5.87,60.5,6.91,60,1.09,,70,
FALSE,1.051,1.013,5.03,27.94,26.18,60,1.05,,70,
TRUE,1.078,1.017,7.94,88.43,5.92,75,1.061,1,65,81887
TRUE,1.07,1.012,7.53,61.19,10.4,90,1.052,1,64,
FALSE,1.049,1.013,4.79,27.31,4.44,90,1.034,1.5,80,
FALSE,1.109,1.035,9.71,43.27,9.35,60,1.08,1,70,
TRUE,1.075,1.023,6.86,79.63,5.35,60,1.055,0.5,67,
FALSE,1.084,1.024,7.87,61.9,20.53,60,1.053,,51,
FALSE,1.055,1.015,5.21,33.18,20.34,60,1.034,0.75,70,48375
TRUE,1.05,1.01,5.33,77.29,4.63,60,1.039,,70,
TRUE,1.066,1.017,6.47,96.64,14.97,60,1.042,,75,
FALSE,1.084,1.026,7.65,34.93,17.92,60,1.062,,70,65316
FALSE,1.065,1.023,5.48,34.66,32.57,60,1.065,,72,23931
FALSE,1.068,1.013,7.2,40.24,13.99,75,1.054,,85,
TRUE,1.065,1.017,6.34,70.91,10.95,90,1.058,0.5,70,
FALSE,1.055,1.015,5.26,39.18,32.47,60,1.047,,70,
TRUE,1.06,1.01,6.56,55.47,4.91,60,1.045,0.35,75,69142
TRUE,1.087,1.023,8.43,545.14,8.56,70,1.065,2,81,34701
FALSE,1.052,1.015,4.78,48.49,6.32,60,1.035,,70,34210
FALSE,1.05,1.01,5.25,16.22,3.82,60,1.042,1,61,
FALSE,1.048,1.012,4.78,64.6,4.37,60,1.036,0.75,75,
FALSE,1.045,1.01,4.65,8.13,5.94,60,1.04,,63,
FALSE,1.054,1.014,5.29,34.17,46.5,60,1.094,0.75,67,30168
FALSE,1.05996863110067,1.01497987509763,5.9,23.94,9.91,60,1.05175026039856,,75,47512
FALSE,1.071,1.018,6.96,38.43,34.02,60,1.13,,75,
FALSE,1.058,1.017,5.43,61.3,6.31,60,1.046,,70,56191
FALSE,1.069,1.016,6.89,21.94,40.99,60,1.05,0.75,82,97358
TRUE,1.055,1.014,5.42,74.99,19.89,90,1.055,,73,
FALSE,1.044,1.009,4.68,47.79,8.35,60,1.038,0.35,70,
TRUE,1.085,1.022,8.29,137.53,11.84,60,1.099,,35,
FALSE,1.042,1.008,4.41,56.15,5.84,60,1.055,,57.3,103446
TRUE,1.061,1.015,5.97,88.47,11.37,60,1.121,,50,51092
FALSE,1.039,1.008,4.02,30.54,4.44,60,1.031,,75,
FALSE,1.059,1.017,5.57,29.25,40,60,1.039,,75,
FALSE,1.083,1.021,8.2,0,36.38,60,1.067,,65,40395
FALSE,1.055,1.015,5.21,11.2,5,120,1.045,0.35,70,
TRUE,1.062,1.013,6.41,61.57,6.8,60,1.059,0.75,58,
FALSE,1.046,1.012,4.54,21.91,28.59,60,1.041,1,75,
TRUE,1.064,1.014,6.64,49.4,7.55,60,1.047,,60,53521
TRUE,1.056,1.009,6.15,57.02,10.89,60,1.022,,70,49733
FALSE,1.101,1.024,10.02,76.73,50,60,1.084,1,75,68535
FALSE,1.048,1.008,5.21,35.52,22.93,75,1.033,0.5,60,70081
FALSE,1.057,1.014,5.64,0,5.35,60,1.045,,82,
FALSE,1.048,1.01,5.01,27.23,23.44,60,1.035,,60,
FALSE,1.051,1.01,5.43,20.68,13.97,60,1.034,,70,
TRUE,1.065,1.015,6.51,42.91,13.03,60,1.052,1,65,
TRUE,1.07,1.014,7.34,62.39,32.05,90,1.058,,70,
FALSE,1.063,1.014,6.41,32.5,35.42,90,1.045,0.75,63,70737
FALSE,1.052,1.011,5.44,26.22,4.97,60,1.042,0.75,80,1001
TRUE,1.056,1.011,5.9,59.74,9,60,1.034,,69,
TRUE,1.059,1.011,6.25,73.52,8.01,60,1.047,,75,
FALSE,1.076,1.016,7.95,69.51,4.59,60,1.051,0.5,70,45793
TRUE,1.075,1.018,7.55,211.66,5.89,60,1.059,,70,
FALSE,1.057,1.01,6.08,73.43,32.78,60,1.044,,75,
TRUE,1.056,1.016,5.16,58.71,10.32,60,1.044,0.35,60,
TRUE,1.071,1.017,7.08,74.8,6.89,60,1.118,,35,
TRUE,1.07,1.017,6.87,0,8.09,60,,,75,35054
FALSE,1.053,1.015,5.06,31.31,39.45,90,1.043,,63,
